word	idf	rf_importance	lr_importance
leaks	9.1564	0.0	0.0
lean	8.7509	0.0	0.0
learn	8.2401	0.0	0.0
learner	9.1564	0.0	0.0
launched	9.1564	0.0	0.0
learnings	9.1564	0.0	0.0
learnt	8.7509	0.0	0.0
leather	9.1564	0.0	0.0
leave	9.1564	0.0	0.0
leaves	8.4632	0.0	0.0
lebanese	9.1564	0.0	0.0
lebanon	8.7509	0.0	0.0
leber	9.1564	0.0	0.0
leaders	8.4632	0.0	0.0
leader	9.1564	0.0	0.0
leaching	9.1564	0.0	0.0
leachate	8.4632	0.0	0.0
launching	9.1564	0.0	0.0
laws	9.1564	0.0	0.0
lay	9.1564	0.0	0.0
layer	8.4632	0.0	0.0
layered	8.7509	0.0	0.0
layperson	9.1564	0.0	0.0
lazio	8.7509	0.0	0.0
lbd	9.1564	0.0	0.0
lc	8.4632	0.0	0.0
lc41	9.1564	0.0	0.0
lca	9.1564	0.0	0.0
lccl	9.1564	0.0	0.0
lcmd	9.1564	0.0	0.0
lcms	9.1564	0.0	0.0
ldl	9.1564	0.0	0.0
ldlr	9.1564	0.0	0.0
leachables	9.1564	0.0	0.0
heuristic	8.7509	0.0	0.0
heterophylla	9.1564	0.0	0.0
heterogeneity	7.6523	0.0	0.0
essence	9.1564	0.0	0.0
escola	8.7509	0.0	0.0
esecc	9.1564	0.0	0.0
esme	8.4632	0.0	0.0
esnap	9.1564	0.0	0.0
esophagectomies	9.1564	0.0	0.0
esophagogastroduodenoscopy	9.1564	0.0	0.0
esophagus	9.1564	0.0	0.0
essays	9.1564	0.0	0.0
essential	7.3646	0.0	0.0
escaped	9.1564	0.0	0.0
establish	8.4632	0.0	0.0
established	8.4632	0.0	0.0
establishes	8.7509	0.0	0.0
establishment	6.9591	0.0	0.0
esters	9.1564	0.0	0.0
estimate	7.7701	0.0	0.0
estimated	7.9036	0.0	0.0
estimating	8.2401	0.0	0.0
escaping	9.1564	0.0	0.0
escape	8.7509	0.0	0.0
estimator	9.1564	0.0	0.0
ermer	9.1564	0.0	0.0
era	7.3646	0.0	0.0
eras	8.7509	0.0	0.0
ercp	9.1564	0.0	0.0
erdite	9.1564	0.0	0.0
erectile	9.1564	0.0	0.0
ergometry	9.1564	0.0	0.0
erianthus	9.1564	0.0	0.0
erinaceus	9.1564	0.0	0.0
erratum	7.4516	0.0	0.0
escalation	9.1564	0.0	0.0
error	8.7509	0.0	0.0
erwinia	9.1564	0.0	0.0
erysiphe	9.1564	0.0	0.0
erythema	9.1564	0.0	0.0
erythematosus	8.2401	0.0	0.0
erythrocyte	9.1564	0.0	0.0
es	8.7509	0.0	0.0
esc	9.1564	0.0	0.0
estimations	9.1564	0.0	0.0
estro	9.1564	0.0	0.0
feathers	9.1564	0.0	0.0
eurotransplant	9.1564	0.0	0.0
eular	9.1564	0.0	0.0
euphemia	9.1564	0.0	0.0
euphorbia	9.1564	0.0	0.0
euphorbiaceae	9.1564	0.0	0.0
eur	8.4632	0.0	0.0
europaeus	9.1564	0.0	0.0
europe	7.9036	0.0	0.0
europeaid	9.1564	0.0	0.0
eutrophic	9.1564	0.0	0.0
eudra	9.1564	0.0	0.0
evaluate	7.6523	0.0	0.0
evaluated	9.1564	0.0	0.0
evaluations	8.0578	0.0	0.0
evaporation	9.1564	0.0	0.0
evapotranspiration	9.1564	0.0	0.0
evasion	9.1564	0.0	0.0
evenly	9.1564	0.0	0.0
everolimus	8.7509	0.0	0.0
euhcvdb	9.1564	0.0	0.0
eubayanus	9.1564	0.0	0.0
estrogen	9.1564	0.0	0.0
ethnic	7.6523	0.0	0.0
ests	8.7509	0.0	0.0
estuary	8.7509	0.0	0.0
et	6.8538	0.0	0.0
etesevimab	9.1564	0.0	0.0
ethanol	8.7509	0.0	0.0
ethics	8.2401	0.0	0.0
ethiopia	6.9591	0.0	0.0
ethiopian	8.7509	0.0	0.0
ethnicity	7.5469	0.0	0.0
eu	8.7509	0.0	0.0
etiologic	9.1564	0.0	0.0
etiologies	9.1564	0.0	0.0
etiology	8.0578	0.0	0.0
etlai	9.1564	0.0	0.0
etnbc	9.1564	0.0	0.0
etoposide	9.1564	0.0	0.0
etr	9.1564	0.0	0.0
etravirine	9.1564	0.0	0.0
er2	9.1564	0.0	0.0
er	9.1564	0.0	0.0
equivocal	9.1564	0.0	0.0
enterostomy	9.1564	0.0	0.0
entecavir	9.1564	0.0	0.0
enteral	8.4632	0.0	0.0
entered	9.1564	0.0	0.0
enteric	9.1564	0.0	0.0
enterica	9.1564	0.0	0.0
enterocolitis	9.1564	0.0	0.0
enteropathies	9.1564	0.0	0.0
enteropathogenic	9.1564	0.0	0.0
enterprise	7.3646	0.0	0.0
enrolment	9.1564	0.0	0.0
enterprises	7.7701	0.0	0.0
entire	9.1564	0.0	0.0
entrepreneurial	8.4632	0.0	0.0
entrepreneurs	9.1564	0.0	0.0
entropy	8.4632	0.0	0.0
entry	8.2401	0.0	0.0
enugu	9.1564	0.0	0.0
envenomation	9.1564	0.0	0.0
ensuring	8.2401	0.0	0.0
enrolled	9.1564	0.0	0.0
equivalents	9.1564	0.0	0.0
engaged	9.1564	0.0	0.0
endowment	8.7509	0.0	0.0
endpoints	8.7509	0.0	0.0
endurance	9.1564	0.0	0.0
enerdge	9.1564	0.0	0.0
energetic	8.2401	0.0	0.0
energy	6.186	0.0	0.0
enforcement	9.1564	0.0	0.0
engage	9.1564	0.0	0.0
engagement	7.3646	0.0	-0.1079
enrichments	9.1564	0.0	0.0
engine	8.2401	0.0	0.0
engineered	8.7509	0.0	0.0
engines	9.1564	0.0	0.0
enhancer	9.1564	0.0	0.0
enhances	8.4632	0.0	0.0
enjoyment	9.1564	0.0	0.0
enlargement	9.1564	0.0	0.0
enoxaparin	9.1564	0.0	0.0
environ	9.1564	0.0	0.0
environmentally	8.7509	0.0	0.0
enzymatic	8.7509	0.0	0.0
equation	8.4632	0.0	0.0
epistemology	8.7509	0.0	0.0
epithelial	7.5469	0.0	0.0
epithor	9.1564	0.0	0.0
epitopes	9.1564	0.0	0.0
epitranscriptome	8.7509	0.0	0.0
epvs	9.1564	0.0	0.0
eq	9.1564	0.0	0.0
equal	9.1564	0.0	0.0
equilibrated	9.1564	0.0	0.0
eortc	8.7509	0.0	0.0
equilibrator	9.1564	0.0	0.0
equilibrium	8.4632	0.0	0.0
equipment	8.7509	0.0	0.0
equipped	9.1564	0.0	0.0
equitable	8.4632	0.0	0.0
equity	7.4516	0.0	0.0
equivalence	9.1564	0.0	0.0
equivalent	9.1564	0.0	0.0
episodes	8.4632	0.0	0.0
episode	8.2401	0.0	0.0
episiotomy	8.7509	0.0	0.0
epiphytes	8.7509	0.0	0.0
epa	8.7509	0.0	0.0
ephemeral	9.1564	0.0	0.0
ephemerality	9.1564	0.0	0.0
epi	8.7509	0.0	0.0
epicenter	9.1564	0.0	0.0
epicondylitis	8.7509	0.0	0.0
epics2017	9.1564	0.0	0.0
epidemics	9.1564	0.0	0.0
epidermal	8.2401	0.0	0.0
epidermolysis	8.7509	0.0	0.0
epidural	8.2401	0.0	0.0
epigenetic	8.4632	0.0	0.0
epigenome	9.1564	0.0	0.0
epigenomic	9.1564	0.0	0.0
epileptic	9.1564	0.0	0.0
epinetz	9.1564	0.0	0.0
epiphysis	9.1564	0.0	0.0
everyday	8.4632	0.0	0.0
evidences	8.7509	0.0	0.0
evolved	8.4632	0.0	0.0
factorization	9.1564	0.0	0.0
eye	7.9036	0.0	0.0
fabricate	9.1564	0.0	0.0
facebook	9.1564	0.0	0.0
facial	7.4516	0.0	0.0
facilitates	8.4632	0.0	0.0
facilitators	8.2401	0.0	0.0
facilities	6.8538	0.0	0.0
facing	8.7509	0.0	0.0
faculty	8.4632	0.0	0.0
exudation	9.1564	0.0	0.0
faecal	9.1564	0.0	0.0
faginea	9.1564	0.0	0.0
fails	9.1564	0.0	0.0
failures	8.2401	0.0	0.0
fair	7.7701	0.0	0.0
fairer	9.1564	0.0	0.0
falciparum	9.1564	0.0	0.0
fall	7.2105	0.0	0.0
exudative	9.1564	0.0	0.0
extubation	8.7509	0.0	0.0
extensive	8.4632	0.0	0.0
extractive	9.1564	0.0	0.0
external	7.2846	0.0	-0.0602
extra	8.2401	0.0	0.0
extrachromosomal	9.1564	0.0	0.0
extract	8.7509	0.0	0.0
extractables	9.1564	0.0	0.0
extracted	9.1564	0.0	0.0
extracting	9.1564	0.0	0.0
extractions	9.1564	0.0	0.0
extracts	8.7509	0.0	0.0
extremity	7.7701	0.0	0.0
extrahepatic	9.1564	0.0	0.0
extramammary	9.1564	0.0	0.0
extranodal	9.1564	0.0	0.0
extraordinary	9.1564	0.0	0.0
extraskeletal	9.1564	0.0	0.0
extraterrestrial	9.1564	0.0	0.0
extreme	9.1564	0.0	0.0
extremities	8.7509	0.0	0.0
fallacious	9.1564	0.0	0.0
falls	9.1564	0.0	0.0
false	8.0578	0.0	0.0
faust	9.1564	0.0	0.0
fatalities	9.1564	0.0	0.0
fate	9.1564	0.0	0.0
father	9.1564	0.0	0.0
fathomnet	9.1564	0.0	0.0
fatigue	9.1564	0.0	0.0
fau	9.1564	0.0	0.0
fault	8.4632	0.0	0.0
fauna	9.1564	0.0	0.0
favor	9.1564	0.0	0.0
fam	8.7509	0.0	0.0
favorable	8.0578	0.0	0.0
favours	9.1564	0.0	0.0
fcc	9.1564	0.0	0.0
fe	8.2401	0.0	0.0
fe2o3	9.1564	0.0	0.0
feamr	9.1564	0.0	0.0
fear	9.1564	0.0	0.0
feasible	7.9036	0.0	0.0
fatal	8.2401	0.0	0.0
fat	8.4632	0.0	0.0
fasting	8.7509	0.0	0.0
faster	9.1564	0.0	0.0
familial	7.9036	0.0	0.0
familiarity	8.7509	0.0	0.0
famine	9.1564	0.0	0.0
fangsiao	9.1564	0.0	0.0
far	8.4632	0.0	0.0
faranah	9.1564	0.0	0.0
fares	9.1564	0.0	0.0
faricimab	9.1564	0.0	0.0
farm	8.7509	0.0	0.0
farmers	8.7509	0.0	0.0
farming	8.7509	0.0	0.0
farms	9.1564	0.0	0.0
fasciae	9.1564	0.0	0.0
fascial	8.7509	0.0	0.0
fascicularis	9.1564	0.0	0.0
fascin	9.1564	0.0	0.0
faso	9.1564	0.0	0.0
extent	9.1564	0.0	0.0
extensions	8.2401	0.0	0.0
ewan	9.1564	0.0	0.0
execution	8.7509	0.0	0.0
excipient	9.1564	0.0	0.0
excipients	9.1564	0.0	0.0
excising	9.1564	0.0	0.0
excision	8.0578	0.0	0.0
exciting	9.1564	0.0	0.0
exclude	9.1564	0.0	0.0
excretion	9.1564	0.0	0.0
exe	9.1564	0.0	0.0
exercised	9.1564	0.0	0.0
excess	7.9036	0.0	0.0
exercises	9.1564	0.0	0.0
exfoliation	9.1564	0.0	0.0
exhaustion	9.1564	0.0	0.0
exhaustive	8.7509	0.0	0.0
exhibiting	9.1564	0.0	0.0
exhibits	9.1564	0.0	0.0
exist	9.1564	0.0	0.0
existence	9.1564	0.0	0.0
excimer	9.1564	0.0	0.0
excesp	9.1564	0.0	0.0
extension	7.9036	0.0	0.0
examine	8.4632	0.0	0.0
ewas	9.1564	0.0	0.0
ewing	8.2401	0.0	0.0
ex	8.7509	0.0	0.0
exacerbate	8.7509	0.0	0.0
exacerbation	8.7509	0.0	0.0
exacerbations	9.1564	0.0	0.0
exact	8.7509	0.0	0.0
exagbov	9.1564	0.0	0.0
examined	8.2401	0.0	0.0
exceptional	8.7509	0.0	0.0
examining	7.6523	0.0	0.0
example	8.2401	0.0	0.0
examples	9.1564	0.0	0.0
exaptation	9.1564	0.0	0.0
exceed	9.1564	0.0	0.0
excel	9.1564	0.0	0.0
excellence	8.2401	0.0	0.0
excellent	9.1564	0.0	0.0
existential	9.1564	0.0	0.0
existing	7.5469	0.0	0.0
exists	8.4632	0.0	-0.0823
explore	8.2401	0.0	0.0
explanations	9.1564	0.0	0.0
explanatory	9.1564	0.0	0.0
explant	9.1564	0.0	0.0
explicit	9.1564	0.0	0.0
exploitation	8.2401	0.0	0.0
exploiting	9.1564	0.0	0.0
explorative	9.1564	0.0	0.0
exploratory	8.0578	0.0	0.0
explorer	8.7509	0.0	0.0
exo	9.1564	0.0	0.0
explosive	9.1564	0.0	0.0
exponential	9.1564	0.0	0.0
exposome	9.1564	0.0	0.0
exposomics	9.1564	0.0	0.0
exposures	8.7509	0.0	0.0
expressions	8.7509	0.0	0.0
extant	9.1564	0.0	0.0
extended	7.5469	0.0	0.0
explains	8.7509	0.0	0.0
explaining	8.4632	0.0	0.0
explainable	8.7509	0.0	0.0
explain	8.4632	0.0	0.0
exocarp	8.7509	0.0	0.0
exome	8.7509	0.0	0.0
exomes	9.1564	0.0	0.0
exosome	9.1564	0.0	0.0
exotic	8.7509	0.0	0.0
exp2go	9.1564	0.0	0.0
expandable	9.1564	0.0	0.0
expectancy	8.7509	0.0	0.0
expectations	9.1564	0.0	0.0
expediting	9.1564	0.0	0.0
expenditure	8.0578	0.0	0.0
expenditures	7.9036	0.0	0.0
expense	9.1564	0.0	0.0
expensive	9.1564	0.0	0.0
experienced	8.7509	0.0	0.0
experiencing	9.1564	0.0	0.0
experimenting	9.1564	0.0	0.0
endovascular	7.6523	0.0	0.0
endourology	9.1564	0.0	0.0
endourological	9.1564	0.0	0.0
duration	8.4632	0.0	0.0
dunbar	9.1564	0.0	0.0
duodenal	8.2401	0.0	0.0
duplex	9.1564	0.0	0.0
duplication	8.2401	0.0	0.0
dupscan	9.1564	0.0	0.0
durability	8.7509	0.0	0.0
durable	8.4632	0.0	0.0
dural	9.1564	0.0	0.0
durian	9.1564	0.0	0.0
duette	9.1564	0.0	0.0
durvalumab	9.1564	0.0	0.0
dutasteride	9.1564	0.0	0.0
dweller	9.1564	0.0	0.0
dwelling	8.2401	0.0	0.0
dye	8.2401	0.0	0.0
dyeing	9.1564	0.0	0.0
dyes	9.1564	0.0	0.0
dynamically	8.7509	0.0	0.0
duhok	9.1564	0.0	0.0
ducts	9.1564	0.0	0.0
drilling	8.7509	0.0	0.0
drv	9.1564	0.0	0.0
drives	8.4632	0.0	0.0
driving	7.9036	0.0	0.0
dronedarone	9.1564	0.0	0.0
drop	9.1564	0.0	0.0
droplet	8.7509	0.0	0.0
droughts	9.1564	0.0	0.0
drownings	9.1564	0.0	0.0
drs	9.1564	0.0	0.0
dry	8.4632	0.0	0.0
ductal	7.2846	0.0	0.0
dryland	9.1564	0.0	0.0
ds	9.1564	0.0	0.0
dsd	9.1564	0.0	0.0
dsdbase	9.1564	0.0	0.0
dsmes	9.1564	0.0	0.0
dual	7.3646	0.0	0.0
dubai	8.0578	0.0	0.0
duct	9.1564	0.0	0.0
dyneins	9.1564	0.0	0.0
dysfunction	7.0769	0.0	0.0
dysfunctional	9.1564	0.0	0.0
echocardiography	7.7701	0.0	0.0
eccdnas	9.1564	0.0	0.0
ecg	8.2401	0.0	0.0
echild	9.1564	0.0	0.0
echinobase	9.1564	0.0	0.0
echinococcosis	9.1564	0.0	0.0
echinodermata	9.1564	0.0	0.0
echinoderms	9.1564	0.0	0.0
echocardiographic	9.1564	0.0	0.0
eclampsia	8.4632	0.0	0.0
dyskinesia	8.7509	0.0	0.0
ecmo	8.7509	0.0	0.0
ecog	9.1564	0.0	0.0
ecogene	9.1564	0.0	0.0
ecologic	9.1564	0.0	0.0
ecological	7.1415	0.0	0.0
ecologically	9.1564	0.0	0.0
ecomorphological	9.1564	0.0	0.0
economic	5.8983	0.0	0.0
eccdnadb	9.1564	0.0	0.0
ebrains	9.1564	0.0	0.0
ebola	8.4632	0.0	0.0
ebneo	9.1564	0.0	0.0
dyslexia	8.7509	0.0	0.0
dyslexic	9.1564	0.0	0.0
dyslipidemia	9.1564	0.0	0.0
dyspepsia	9.1564	0.0	0.0
e07233	9.1564	0.0	0.0
e09006	9.1564	0.0	0.0
e1	9.1564	0.0	0.0
e3	9.1564	0.0	0.0
eacvi	9.1564	0.0	0.0
ear	8.4632	0.0	0.0
earbuds	9.1564	0.0	0.0
easing	9.1564	0.0	0.0
east	7.6523	0.0	0.0
eastern	7.9036	0.0	0.0
easy	9.1564	0.0	0.0
eat	9.1564	0.0	0.0
eating	8.4632	0.0	0.0
drinking	8.2401	0.0	0.0
drill	9.1564	0.0	0.0
economics	8.4632	0.0	0.0
doctoral	9.1564	0.0	0.0
dlrnn	9.1564	0.0	0.0
dnm1	9.1564	0.0	0.0
dnr	9.1564	0.0	0.0
dntp	9.1564	0.0	0.0
dntppooldb	9.1564	0.0	0.0
docetaxel	9.1564	0.0	0.0
dock4	9.1564	0.0	0.0
docking	7.9036	0.0	0.0
doctors	8.2401	0.0	0.0
dlbcl	9.1564	0.0	0.0
document	6.8538	0.0	0.0
documentation	8.7509	0.0	0.0
documented	8.7509	0.0	0.0
documents	8.4632	0.0	0.0
dogs	8.7509	0.0	0.0
dolphins	9.1564	0.0	0.0
domestic	8.4632	0.0	0.0
domestication	9.1564	0.0	0.0
dld	9.1564	0.0	0.0
dizyme	9.1564	0.0	0.0
dried	8.7509	0.0	0.0
disulphide	9.1564	0.0	0.0
distributed	7.4516	0.0	0.0
distributing	9.1564	0.0	0.0
distributions	8.0578	0.0	0.0
district	7.7701	0.0	0.0
distrust	9.1564	0.0	0.0
disturbance	8.7509	0.0	0.0
disturbed	9.1564	0.0	0.0
disulfide	8.7509	0.0	0.0
ditta	9.1564	0.0	0.0
division	8.7509	0.0	0.0
diuretic	9.1564	0.0	0.0
diuretics	9.1564	0.0	0.0
divergence	8.7509	0.0	0.0
diverging	9.1564	0.0	0.0
diversification	8.4632	0.0	0.0
diversified	9.1564	0.0	0.0
diversion	8.4632	0.0	0.0
diverting	9.1564	0.0	0.0
domesticus	9.1564	0.0	0.0
dominated	9.1564	0.0	0.0
dominguez	9.1564	0.0	0.0
drainer	9.1564	0.0	0.0
dpc	8.7509	0.0	0.0
dpp	8.7509	0.0	0.0
dpp4	9.1564	0.0	0.0
dpv	9.1564	0.0	0.0
dr	9.1564	0.0	0.0
draft	8.2401	0.0	0.0
drain	8.7509	0.0	0.0
drainage	8.4632	0.0	0.0
drains	9.1564	0.0	0.0
domperidone	9.1564	0.0	0.0
drastic	9.1564	0.0	0.0
dravet	8.7509	0.0	0.0
dream	8.7509	0.0	0.0
dredged	9.1564	0.0	0.0
dreissena	9.1564	0.0	0.0
drepmel	9.1564	0.0	0.0
dress	9.1564	0.0	0.0
drg	9.1564	0.0	0.0
doxorubicin	9.1564	0.0	0.0
downstaging	9.1564	0.0	0.0
downloadable	9.1564	0.0	0.0
dovetailing	9.1564	0.0	0.0
don	8.4632	0.0	0.0
donating	9.1564	0.0	0.0
donation	8.2401	0.0	0.0
donn	9.1564	0.0	0.0
donor	7.6523	0.0	0.0
donors	8.0578	0.0	0.0
door	9.1564	0.0	0.0
dopamine	9.1564	0.0	0.0
dopi	9.1564	0.0	0.0
doppler	9.1564	0.0	0.0
dormant	9.1564	0.0	0.0
dorsal	9.1564	0.0	0.0
doses	8.7509	0.0	0.0
dosimetric	9.1564	0.0	0.0
dota	9.1564	0.0	0.0
dotatate	8.7509	0.0	0.0
dothidea	9.1564	0.0	0.0
economically	8.4632	0.0	0.0
economies	7.9036	0.0	0.0
endothelial	9.1564	0.0	0.0
emissions	7.4516	0.0	-0.0911
embryonic	8.7509	0.0	0.0
emerge	9.1564	0.0	0.0
emergence	8.2401	0.0	0.0
emergencies	9.1564	0.0	0.0
emergent	8.4632	0.0	0.0
emg	8.7509	0.0	0.0
emirates	8.4632	0.0	0.0
emission	7.5469	0.0	0.0
emma	9.1564	0.0	0.0
embryological	9.1564	0.0	0.0
emoji	9.1564	0.0	0.0
emojis	9.1564	0.0	0.0
emotions	8.7509	0.0	0.0
empagliflozin	8.2401	0.0	0.0
empathy	9.1564	0.0	0.0
emperor	9.1564	0.0	0.0
emphasizing	9.1564	0.0	0.0
empiric	9.1564	0.0	0.0
embryonal	9.1564	0.0	0.0
embryo	9.1564	0.0	0.0
elicit	9.1564	0.0	0.0
elusive	9.1564	0.0	0.0
eligible	9.1564	0.0	0.0
elimination	8.2401	0.0	0.0
elite	9.1564	0.0	0.0
eloquent	9.1564	0.0	0.0
elsino	8.7509	0.0	0.0
elso	9.1564	0.0	0.0
eltrombopag	9.1564	0.0	0.0
elucidating	8.7509	0.0	0.0
eluting	9.1564	0.0	0.0
embracing	9.1564	0.0	0.0
elution	9.1564	0.0	0.0
embankment	9.1564	0.0	0.0
embayment	9.1564	0.0	0.0
embedded	8.0578	0.0	0.0
embeddings	8.7509	0.0	0.0
emboli	9.1564	0.0	0.0
embolization	8.7509	0.0	0.0
embolus	9.1564	0.0	0.0
empirical	6.9591	0.0	0.0
employee	7.3646	0.0	0.0
employees	7.6523	0.0	0.0
endolysins	9.1564	0.0	0.0
endangered	8.4632	0.0	0.0
endarterectomy	8.0578	0.0	0.0
endemic	8.4632	0.0	0.0
ending	9.1564	0.0	0.0
endocrinology	9.1564	0.0	0.0
endodontic	9.1564	0.0	0.0
endogenous	9.1564	0.0	0.0
endograft	9.1564	0.0	0.0
endometrial	7.4516	0.0	0.0
employer	9.1564	0.0	0.0
endometrioid	9.1564	0.0	0.0
endometriosis	8.7509	0.0	0.0
endophthalmitis	9.1564	0.0	0.0
endophyte	9.1564	0.0	0.0
endophytic	8.4632	0.0	0.0
endorectal	9.1564	0.0	0.0
endoscopic	7.4516	0.0	0.0
endoscopy	8.2401	0.0	0.0
encouraging	8.7509	0.0	0.0
encounters	8.7509	0.0	0.0
encompassing	9.1564	0.0	0.0
encoding	8.4632	0.0	0.0
employing	8.0578	0.0	0.0
employment	7.6523	0.0	0.0
empowerment	8.7509	0.0	0.0
empowers	9.1564	0.0	0.0
emprise	9.1564	0.0	0.0
empyema	8.7509	0.0	0.0
emr	9.1564	0.0	0.0
ems	8.4632	0.0	0.0
emtricitabine	9.1564	0.0	0.0
emulating	9.1564	0.0	0.0
en	8.7509	0.0	0.0
enablers	8.7509	0.0	0.0
encapsulating	9.1564	0.0	0.0
encapsulation	9.1564	0.0	0.0
encephalopathy	8.7509	0.0	0.0
encepp	9.1564	0.0	0.0
encoded	9.1564	0.0	0.0
eligibility	9.1564	0.0	0.0
elexacaftor	9.1564	0.0	0.0
economy	6.8538	0.0	0.0
efflux	9.1564	0.0	0.0
efemeris	8.4632	0.0	0.0
effectively	9.1564	0.0	0.0
efficiencies	8.7509	0.0	0.0
efficiency	6.186	0.0	0.0
efficient	6.2119	0.0	0.0
efficiently	9.1564	0.0	0.0
effluent	8.7509	0.0	0.0
effluents	8.7509	0.0	0.0
effortful	9.1564	0.0	0.0
eeg	7.5469	0.0	0.0
effusion	8.7509	0.0	0.0
efgd	9.1564	0.0	0.0
efms	9.1564	0.0	0.0
egfr	8.2401	0.0	0.0
egg	8.7509	0.0	0.0
eggs	8.7509	0.0	0.0
egyptian	9.1564	0.0	0.0
ehealth	8.2401	0.0	0.0
efavirenz	9.1564	0.0	0.0
edx	9.1564	0.0	0.0
elevation	8.0578	0.0	0.0
edged	8.7509	0.0	0.0
ecosystems	9.1564	0.0	0.0
ecotoxicol	9.1564	0.0	0.0
ecotoxicology	9.1564	0.0	0.0
ecpr	9.1564	0.0	0.0
ectomycorrhizal	8.7509	0.0	0.0
ed	8.4632	0.0	0.0
edam	9.1564	0.0	0.0
edgar	9.1564	0.0	0.0
edgeworthii	9.1564	0.0	0.0
educators	8.7509	0.0	0.0
edible	8.4632	0.0	0.0
editing	8.2401	0.0	0.0
edition	8.7509	0.0	0.0
editor	7.5469	0.0	0.0
editorial	7.4516	0.0	0.0
editors	9.1564	0.0	0.0
edna	9.1564	0.0	0.0
educational	6.2386	0.0	0.0
ehg	9.1564	0.0	0.0
ehlers	9.1564	0.0	0.0
ehr	8.7509	0.0	0.0
electrolyzed	9.1564	0.0	0.0
electroconvulsive	8.7509	0.0	0.0
electrode	9.1564	0.0	0.0
electrodialysis	8.7509	0.0	0.0
electroencephalogram	9.1564	0.0	0.0
electroencephalographic	9.1564	0.0	0.0
electroencephalography	8.7509	0.0	0.0
electrolysis	9.1564	0.0	0.0
electrolytic	9.1564	0.0	0.0
electron	9.1564	0.0	0.0
ehrs	9.1564	0.0	0.0
electrophysiological	9.1564	0.0	0.0
electrophysiology	9.1564	0.0	0.0
electroplating	9.1564	0.0	0.0
element	8.7509	0.0	0.0
elemental	8.7509	0.0	0.0
eleutherococcus	9.1564	0.0	0.0
elevate	9.1564	0.0	0.0
elevated	8.0578	0.0	0.0
electrochemical	9.1564	0.0	0.0
electrocatalytic	9.1564	0.0	0.0
electrocardiographic	9.1564	0.0	0.0
electroactive	9.1564	0.0	0.0
eicu	7.5469	0.0	0.0
eighth	9.1564	0.0	0.0
ekc	9.1564	0.0	0.0
el	9.1564	0.0	0.0
elaboration	9.1564	0.0	0.0
elastin	9.1564	0.0	0.0
elbow	9.1564	0.0	0.0
eldbeta	9.1564	0.0	0.0
eldecalcitol	9.1564	0.0	0.0
elder	9.1564	0.0	0.0
eldercare	9.1564	0.0	0.0
elders	9.1564	0.0	0.0
elearning	8.7509	0.0	0.0
election	9.1564	0.0	0.0
elections	9.1564	0.0	0.0
elective	6.7585	0.0	0.0
electric	8.7509	0.0	0.0
feast	9.1564	0.0	0.0
feb	9.1564	0.0	0.0
heterocycles	9.1564	0.0	0.0
governmental	8.7509	0.0	0.0
gossypium	9.1564	0.0	0.0
gotenzymes	9.1564	0.0	0.0
gottesman	9.1564	0.0	0.0
gottfrid	8.7509	0.0	0.0
gout	8.2401	0.0	0.0
gov	9.1564	0.0	0.0
govern	9.1564	0.0	0.0
governance	7.9036	0.0	0.0
governs	9.1564	0.0	0.0
goslin	9.1564	0.0	0.0
gp	9.1564	0.0	0.0
gpcrdb	8.7509	0.0	0.0
gpd1l	9.1564	0.0	0.0
gpemdb	9.1564	0.0	0.0
gps	9.1564	0.0	0.0
grace	9.1564	0.0	0.0
grade	7.0769	0.0	0.0
graders	9.1564	0.0	0.0
gossip	9.1564	0.0	0.0
googletrends	8.7509	0.0	0.0
gradients	7.9036	0.0	0.0
goals	9.1564	0.0	0.0
glycyrrhizin	9.1564	0.0	0.0
gmo	9.1564	0.0	0.0
gmos	9.1564	0.0	0.0
gmrepo	9.1564	0.0	0.0
gnb4	9.1564	0.0	0.0
gnifdb	9.1564	0.0	0.0
goa	9.1564	0.0	0.0
goal	8.4632	0.0	0.0
goes	9.1564	0.0	0.0
goods	9.1564	0.0	0.0
gofa	9.1564	0.0	0.0
gogcn	9.1564	0.0	0.0
golden	9.1564	0.0	0.0
golestan	9.1564	0.0	0.0
gone	9.1564	0.0	0.0
gonococcal	9.1564	0.0	0.0
gonorrhoea	9.1564	0.0	0.0
gonosomal	9.1564	0.0	0.0
gradient	8.4632	0.0	0.0
grading	9.1564	0.0	0.0
febrile	9.1564	0.0	0.0
greenlight	9.1564	0.0	0.0
great	9.1564	0.0	0.0
greatest	8.7509	0.0	0.0
greece	8.7509	0.0	0.0
greek	9.1564	0.0	0.0
green	6.4155	0.0	0.0
greenc	9.1564	0.0	0.0
greeningdb	9.1564	0.0	0.0
greenish	9.1564	0.0	0.0
greenly	9.1564	0.0	0.0
gravis	8.0578	0.0	0.0
greenmolbd	9.1564	0.0	0.0
greenwashing	9.1564	0.0	0.0
gregaria	9.1564	0.0	0.0
gregarious	9.1564	0.0	0.0
gregg	8.7509	0.0	0.0
gren	8.7509	0.0	0.0
grey	9.1564	0.0	0.0
grid	8.4632	0.0	0.0
gray	9.1564	0.0	0.0
gravid	9.1564	0.0	0.0
graduate	9.1564	0.0	0.0
grand	9.1564	0.0	0.0
graft	7.5469	0.0	0.0
grafting	8.2401	0.0	0.0
grafts	9.1564	0.0	0.0
grain	8.2401	0.0	0.0
grains	9.1564	0.0	0.0
