#curie_map:
#  aberowl: http://aber-owl.net/ontology/
#  agroportal: http://agroportal.lirmm.fr/ontologies/
#  bartoc: https://bartoc.org/en/node/
#  biocontext: https://bioregistry.io/metaregistry/biocontext/
#  biolink: https://bioregistry.io/metaregistry/biolink/resolve/
#  bioportal: https://bioportal.bioontology.org/ontologies/
#  bioregistry: https://bioregistry.io/registry/
#  bioregistry.schema: https://bioregistry.io/schema/#
#  cellosaurus.resource: https://bioregistry.io/metaregistry/cellosaurus/resolve/
#  cheminf: https://semanticscience.org/resource/CHEMINF_
#  cropoct: https://cropontology.org/ontology/
#  ecoportal: http://ecoportal.lifewatch.eu/ontologies/
#  edam: http://edamontology.org/data_
#  fairsharing: https://fairsharing.org/
#  go.resource: https://bioregistry.io/metaregistry/go/resolve/
#  integbio: https://catalog.integbio.jp/dbcatalog/en/record/
#  lov: https://lov.linkeddata.es/dataset/lov/vocabs/
#  miriam: https://registry.identifiers.org/registry/
#  n2t: https://bioregistry.io/metaregistry/n2t/resolve/
#  ncbi.resource: https://bioregistry.io/metaregistry/ncbi/resolve/
#  obofoundry: https://www.obofoundry.org/ontology/
#  oid: https://oid-base.com/get/
#  ols: https://www.ebi.ac.uk/ols4/ontologies/
#  ontobee: http://www.ontobee.org/ontology/
#  pathguide: http://www.pathguide.org/fullrecord.php?DBID=
#  prefixcommons: https://registry.bio2kg.org/resource/
#  re3data: https://www.re3data.org/repository/
#  rrid: https://bioregistry.io/metaregistry/rrid/resolve/
#  tib.ts: https://terminology.tib.eu/ts/ontologies/
#  togoid: https://togoid.dbcls.jp/#
#  uniprot.resource: https://www.uniprot.org/database/
#  wikidata: http://www.wikidata.org/entity/
#  zazuko: https://bioregistry.io/metaregistry/zazuko/resolve/
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_set_id: https://github.com/biopragmatics/bioregistry/raw/main/exports/sssom/bioregistry.sssom.tsv
#mapping_set_title: Bioregistry
subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	mapping_justification	creator_id	issue_tracker_item	comment
bioregistry:sweet.propm	SWEET Ontology Property Mass	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propmf	SWEET Ontology Property Mass Flux	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propo	SWEET Ontology Property Ordinal	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propp	SWEET Ontology Property Pressure	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propq	SWEET Ontology Property Quantity	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propr	SWEET Ontology Property Rotation	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.props	SWEET Ontology Property Space	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propsdir	SWEET Ontology Property Space Direction	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propsdis	SWEET Ontology Property Space Distance	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propsh	SWEET Ontology Property Space Height	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propsl	SWEET Ontology Property Space Location	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propsm	SWEET Ontology Property Space Multidimensional	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propsp	SWEET Ontology Property Speed	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propst	SWEET Ontology Property Space Thickness	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propt	SWEET Ontology Property Temperature	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.proptf	SWEET Ontology Property Time Frequency	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.proptg	SWEET Ontology Property Temperature Gradient	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.propti	SWEET Ontology Property Time	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.rea	SWEET Ontology Realm	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reaa	SWEET Ontology Realm Atmospheric	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reaab	SWEET Ontology Realm Astrophysical Body	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reaabl	SWEET Ontology Realm Atmospheric Boundary Layer	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reaah	SWEET Ontology Realm Astrophysical Heliosphere	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reaas	SWEET Ontology Realm Astrophysical	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reaaw	SWEET Ontology Realm Atmospheric Weather	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reabb	SWEET Ontology Realm Biologic Biome	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reac	SWEET Ontology Realm Cryosphere	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reacz	SWEET Ontology Realm Climate Zone	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reaer	SWEET Ontology Realm Earth Reference	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reag	SWEET Ontology Realm Geologic	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reagb	SWEET Ontology Realm Geologic Basin	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reagcons	SWEET Ontology Realm Geologic Constituent	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reagcont	SWEET Ontology Realm Geologic Continental	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reagoc	SWEET Ontology Realm Geologic Oceanic	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reagor	SWEET Ontology Realm Geologic Orogen	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reah	SWEET Ontology Realm Hydrosphere	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reahb	SWEET Ontology Realm Hydrosphere Body	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.real	SWEET Ontology Realm Landform	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reala	SWEET Ontology Realm Land Aeolian	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.realc	SWEET Ontology Realm Land Coastal	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.realf	SWEET Ontology Realm Land Fluvial	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.realg	SWEET Ontology Realm Land Glacial	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.realo	SWEET Ontology Realm Land Orographic	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.realp	SWEET Ontology Realm Land Protected	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.realt	SWEET Ontology Realm Land Tectonic	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.realv	SWEET Ontology Realm Land Volcanic	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reao	SWEET Ontology Realm Ocean	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reaofe	SWEET Ontology Realm Ocean Feature	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reaofl	SWEET Ontology Realm Ocean Floor	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.rear	SWEET Ontology Realm Region	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reas	SWEET Ontology Realm Soil	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.rel	SWEET Ontology Relationships	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.relch	SWEET Ontology Relationships Chemical	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.relcl	SWEET Ontology Relationships Climate	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.relh	SWEET Ontology Relationships Human	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.relm	SWEET Ontology Relationships Mathematical	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.relph	SWEET Ontology Relationships Physical	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.relpr	SWEET Ontology Relationships Provenance	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.relsc	SWEET Ontology Relationships Scientific	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.relsp	SWEET Ontology Relationships Space	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.relt	SWEET Ontology Relationships Time	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.rep	SWEET Ontology Representation	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repdf	SWEET Ontology Representation Data Format	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repdm	SWEET Ontology Representation Data Model	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repdp	SWEET Ontology Representation Data Product	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repds	SWEET Ontology Representation Data Service	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repdsa	SWEET Ontology Representation Data Servcie Analysis	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repdsg	SWEET Ontology Representation Data Service Geospatial	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repdsr	SWEET Ontology Representation Data Service Reduction	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repdsv	SWEET Ontology Representation Data Service Validation	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repm	SWEET Ontology Representation Mathematics	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repmf	SWEET Ontology Representation Mathematics Function	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repmfo	SWEET Ontology Representation Mathematics Function Orthogonal	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repmg	SWEET Ontology Representation Mathematics Graph	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repmo	SWEET Ontology Representation Mathematics Operation	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repmso	SWEET Ontology Representation Mathematics Solution	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repmst	SWEET Ontology Representation Mathematics Statistics	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reps	SWEET Ontology Representation Space	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsc	SWEET Ontology Representation Scientific Component	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repscd	SWEET Ontology Representation Space Coordinate	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsd	SWEET Ontology Representation Space Direction	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsf	SWEET Ontology Representation Scientific Function	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsg	SWEET Ontology Representation Space Geometry	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsg3	SWEET Ontology Representation Space Geometry 3D	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsl	SWEET Ontology Representation Scientific Law	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsme	SWEET Ontology Representation Representation Scientific Methodology	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsmo	SWEET Ontology Representation Scientific Model	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsp	SWEET Ontology Representation Science Provenance	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsrs	SWEET Ontology Representation Space Reference System	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repsu	SWEET Ontology Representation Scientific Units	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.rept	SWEET Ontology Representation Time	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.reptd	SWEET Ontology Representation Time Day	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.repts	SWEET Ontology Representation Time Season	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.st	SWEET Ontology State	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stb	SWEET Ontology State Biological	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stc	SWEET Ontology State Chemical	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stdp	SWEET Ontology State Data Processing	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stef	SWEET Ontology State Energy Flux	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stf	SWEET Ontology State Fluid	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.sto	SWEET Ontology State Ordinal	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stp	SWEET Ontology State Physical	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.strb	SWEET Ontology State Role Biological	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.strc	SWEET Ontology State Role Chemical	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stre	SWEET Ontology State Realm	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.strg	SWEET Ontology State Role Geographic	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stri	SWEET Ontology State Role Impact	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stro	SWEET Ontology State Role	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.strr	SWEET Ontology State Role Representative	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.strt	SWEET Ontology State Role Trust	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stsb	SWEET Ontology State Spectral Band	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stsc	SWEET Ontology State Space Configuration	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stsl	SWEET Ontology State Spectral Line	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stso	SWEET Ontology State Solid	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stsp	SWEET Ontology State Space	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stss	SWEET Ontology State Space Scale	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stst	SWEET Ontology State Storm	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stsy	SWEET Ontology State System	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.sttc	SWEET Ontology State Time Cycle	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.sttf	SWEET Ontology State Time Frequency	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.sttg	SWEET Ontology State Time Geologic	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stth	SWEET Ontology State Thermodynamic	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stti	SWEET Ontology State Time	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:sweet.stv	SWEET Ontology State Visibility	BFO:0000050		bioregistry:sweet		semapv:UnspecifiedMatching			
bioregistry:swh	Software Heritage	skos:exactMatch		biocontext:SWH		semapv:UnspecifiedMatching			
bioregistry:swh	Software Heritage	skos:exactMatch		miriam:swh	Software Heritage	semapv:UnspecifiedMatching			
bioregistry:swh	Software Heritage	skos:exactMatch		n2t:swh	Software Heritage	semapv:UnspecifiedMatching			
bioregistry:swiss-model	SWISS-MODEL Repository	bioregistry.schema:0000011		bioregistry:uniprot		semapv:UnspecifiedMatching			
bioregistry:swiss-model	SWISS-MODEL Repository	skos:exactMatch		biocontext:SWISS-MODEL		semapv:UnspecifiedMatching			
bioregistry:swiss-model	SWISS-MODEL Repository	skos:exactMatch		miriam:swiss-model	SWISS-MODEL Repository	semapv:UnspecifiedMatching			
bioregistry:swiss-model	SWISS-MODEL Repository	skos:exactMatch		n2t:swiss-model	SWISS-MODEL at SIB Swiss Institute of Bioinformatics	semapv:UnspecifiedMatching			
bioregistry:swiss-model	SWISS-MODEL Repository	skos:exactMatch		prefixcommons:swissmodel	SWISS-MODEL repository of 3D protein structure models	semapv:UnspecifiedMatching			
bioregistry:swiss-model	SWISS-MODEL Repository	skos:exactMatch		re3data:r3d100010605	SWISS-MODEL Repository	semapv:UnspecifiedMatching			
bioregistry:swissregulon	SwissRegulon	skos:exactMatch		biocontext:SWISSREGULON		semapv:UnspecifiedMatching			
bioregistry:swissregulon	SwissRegulon	skos:exactMatch		integbio:nbdc02225	SwissRegulon	semapv:UnspecifiedMatching			
bioregistry:swissregulon	SwissRegulon	skos:exactMatch		miriam:swissregulon	SwissRegulon	semapv:UnspecifiedMatching			
bioregistry:swissregulon	SwissRegulon	skos:exactMatch		n2t:swissregulon	SwissRegulon	semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	bioregistry.schema:0000018		bioregistry:mcro		semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		aberowl:SWO	Software ontology	semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		biocontext:SWO		semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		bioportal:SWO	Software Ontology	semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		fairsharing:FAIRsharing.sp3szt	SoftWare Ontology	semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		obofoundry:swo	Software ontology	semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		ols:swo	Software ontology	semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		ontobee:SWO	Software ontology	semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		prefixcommons:swo	Software Ontology	semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		tib.ts:swo		semapv:UnspecifiedMatching			
bioregistry:swo	Software ontology	skos:exactMatch		wikidata:Q113014439		semapv:UnspecifiedMatching			
bioregistry:swrl	A Semantic Web Rule Language Combining OWL and RuleML	skos:exactMatch		lov:swrl	Semantic Web Rule Language	semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	bioregistry.schema:0000018		bioregistry:scdo		semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		aberowl:SYMP	Symptom Ontology	semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		biocontext:SYMP		semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		bioportal:SYMP	Symptom Ontology	semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		fairsharing:FAIRsharing.ay74mj	Symptom Ontology	semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		obofoundry:symp	Symptom Ontology	semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		ols:symp	Symptom Ontology	semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		ontobee:SYMP	Symptom Ontology	semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		prefixcommons:symptom	Symptom Ontology	semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		wikidata:P8656	Symptom Ontology ID	semapv:UnspecifiedMatching			
bioregistry:symp	Symptom Ontology	skos:exactMatch		wikidata:Q81661810	Symptom Ontology ID	semapv:UnspecifiedMatching			
bioregistry:synapse		skos:exactMatch	Not	aberowl:SYN		semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	bioregistry.issue:1559	
bioregistry:synapse		skos:exactMatch	Not	fairsharing:FAIRsharing.43m9f6		semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	bioregistry.issue:1559	
bioregistry:synapse	Synapse Data Repository	skos:exactMatch		integbio:nbdc02162	Synapse	semapv:UnspecifiedMatching			
